id,url,keyword,content,author,postdate,source,num_likes
504,E93FgFx6lfo,서울대병원,그럼 혈액암걸린분들은 천벌받은건가?,트레스타나,20211026T12:53:25Z,Youtube,0
505,E93FgFx6lfo,서울대병원,인생무상. 권력과 야욕 .. 세월앞에서는 모두 부질없는짓 . 모든걸 뒤로하고 다음생에서는 절대로 과오를 하고말고 편히 쉬세요.,James Kim,20211026T12:34:56Z,Youtube,27
506,E93FgFx6lfo,서울대병원,당신이 잘한거 딱 한가지...러시아 차관우연이었겠지만 이거 만큼은 미래를 위한 신의 한수였음.,Xellos,20211026T12:34:15Z,Youtube,3
507,E93FgFx6lfo,서울대병원,범죄와의 전쟁,Lee Jaehar,20211026T13:22:32Z,Youtube,1
508,E93FgFx6lfo,서울대병원,직선제,쭌로그 JJunlog,20211026T13:08:09Z,Youtube,1
509,E93FgFx6lfo,서울대병원,노씨는 10.26전씨는 12.12,헨리3세,20211026T12:33:55Z,Youtube,14
510,E93FgFx6lfo,서울대병원,@뒤베르제 나는 전라개돼지들은한국인이라인정안해,문재앙사형,20211027T23:51:50Z,Youtube,0
511,E93FgFx6lfo,서울대병원,노씨도 죽는날짜 기똥차게 10.26으로받았네전씨도 지가 12.12쿠테타 일으킨 그날에 뒤지길 빈다는뜻,헨리3세,20211026T13:25:58Z,Youtube,1
512,E93FgFx6lfo,서울대병원,@뒤베르제일단 전두환~노태우때가 잘살긴 했었음전두환은 자기 부하들이 다해준거지만노태우는 어느 정도 지가 스스로 했음,타지리,20211026T13:24:20Z,Youtube,1
513,E93FgFx6lfo,서울대병원,@김영암 국민 맞으니깐 저렇게 말하지. 국민 아닌 세키들이 전두환 정치 잘했다는 개소리 하는거 보면 모르냐? 그리고 대한국민이 머냐 대한민국이지,뒤베르제,20211026T13:03:19Z,Youtube,2
514,E93FgFx6lfo,서울대병원,대한국민 국민 맞나의심이드네,김영암,20211026T12:58:46Z,Youtube,0
515,E93FgFx6lfo,서울대병원,와 ㅅㅂ 그냥 그대로 가나?!아무말 없이?!,애말이오,20211026T12:32:22Z,Youtube,13
516,E93FgFx6lfo,서울대병원,대가리 든게 있노? 유언은 말도 아니냐,박정욱,20211026T15:11:03Z,Youtube,0
517,E93FgFx6lfo,서울대병원,유언 남겼다 빡대야,Jeff Shim,20211026T13:07:00Z,Youtube,0
518,E93FgFx6lfo,서울대병원,당신 사망한 사람 깨우가 죄는미워도사람은 미웧지마라,김영암,20211026T12:56:17Z,Youtube,0
519,E93FgFx6lfo,서울대병원,별세란말 좀 써라!!!,김영준,20211026T12:32:09Z,Youtube,1
520,E93FgFx6lfo,서울대병원,대통령을 하신분 인데 서거가 못마땅하면 별세라고 해야지 온갖 방송에 사망이라니 이러고도 동방 예의지국 인가 참나원 어떤방송에서는 전대통령 호칭도 없이 씨 라네요 에라이 망종들아,김진택,20211026T18:26:14Z,Youtube,0
521,E93FgFx6lfo,서울대병원,보통사람들은 뭐라고 하죠?  자기가 보통사람이라.,Heart Orse.,20211026T14:12:48Z,Youtube,0
522,E93FgFx6lfo,서울대병원,별세라는 단어를 굳이 써야하나? 노태우한테?,뒤베르제,20211026T13:04:23Z,Youtube,1
523,E93FgFx6lfo,서울대병원,어찌보면 전대갈한테 휘둘린쪽임,최강멘탈,20211026T12:29:03Z,Youtube,0
524,E93FgFx6lfo,서울대병원,내는마 보통사람입니다,이성철,20211026T12:28:53Z,Youtube,1
525,E93FgFx6lfo,서울대병원,노태우님~~돌아가신줄알았는데 ㅠ고인의  명복을..........,행복가득,20211026T12:28:42Z,Youtube,1
526,E93FgFx6lfo,서울대병원,아 너 나이어린지 먼 명복 이 어린놈야  노태우하고 전두환 자유와민주을 탄합한놈들이야 죽을대 사과 안 하고 조용허죽어은대 먼 명복 !,박광위,20211026T13:17:25Z,Youtube,0
527,E93FgFx6lfo,서울대병원,자유IN예수,이숙영,20211026T12:26:41Z,Youtube,1
528,E93FgFx6lfo,서울대병원,전두환이 먼저 가야하는거 아닌가… 순서가 좀 바뀐것 같은데,dlatpwns9104세준,20211026T12:23:53Z,Youtube,46
529,E93FgFx6lfo,서울대병원,@Young Lee 공작처로 개명 한다던디요,김진택,20211027T04:08:11Z,Youtube,0
530,E93FgFx6lfo,서울대병원,누가 전을 데려가누 저승사자도 사람 된사람만 데려갑니다,김순희,20211027T03:28:39Z,Youtube,0
531,E93FgFx6lfo,서울대병원,@김민준 그래서 김머중 김땡삼이 먼저 갔잖아? ㅋㅋ,운지TV,20211026T13:52:29Z,Youtube,2
532,E93FgFx6lfo,서울대병원,@공수처 😁,Young Lee,20211026T13:35:42Z,Youtube,1
533,E93FgFx6lfo,서울대병원,@미사키마오 통베들 먼저 구워져야 되는거 아니냐?,5XL배차장,20211026T13:16:54Z,Youtube,4
534,E93FgFx6lfo,서울대병원,KBS야 누가 별세라고 썼냐?  사망으로 고쳐라.,좀비,20211026T12:23:07Z,Youtube,0
535,E93FgFx6lfo,서울대병원,祝,이기석,20211026T12:19:50Z,Youtube,3
536,E93FgFx6lfo,서울대병원,지옥 가기 전에 아직 한 맺혀 떠나지도 못하신 5.18 희생자 분들 혼께 &#39; 직접 만나 &#39; 사과하고 가라,suq yu,20211026T12:18:16Z,Youtube,17
537,E93FgFx6lfo,서울대병원,@미사키마오저 가오리 안먹습니다,박형준,20211030T11:04:40Z,Youtube,0
538,E93FgFx6lfo,서울대병원,@미사키마오 저 서울 사람인데요,박형준,20211030T11:02:18Z,Youtube,0
539,E93FgFx6lfo,서울대병원,@김민준 전라도새끼들은한국인아니지 개돼지새끼들,문재앙사형,20211027T23:57:55Z,Youtube,0
540,E93FgFx6lfo,서울대병원,@이정혁 👍 👍 👍 👍 👍 👍 👍 👍,문재앙사형,20211027T23:57:16Z,Youtube,0
541,E93FgFx6lfo,서울대병원,@이정혁 맞아요,문재앙사형,20211027T23:56:21Z,Youtube,0
542,E93FgFx6lfo,서울대병원,쌈과 고기에 면봉을 비빔!,suq yu,20211026T12:17:17Z,Youtube,9
543,fWo5WTxi7NQ,서울대병원,{주}께서 의로운 자는 단련하시되 사악한 자와 폭력을 사랑하는 자는 그분의 혼이 미워하시는도다. 그분께서 사악한 자들에게 올가미와 불과 유황과 무서운 폭풍을 비같이 내리시리니 이것이 그들의 잔의 몫이 되리로다.   (시편 11:5-6)​,Elriesel Elriel,20211026T13:27:27Z,Youtube,0
544,fWo5WTxi7NQ,서울대병원,별관심은 없지만 전두환도 데려가요...근데 서거라고 안하고  모든 언론이 사망이라고 하는 따른 이유가 있나요?,Erin Bang,20211026T10:40:06Z,Youtube,2
545,fWo5WTxi7NQ,서울대병원,응독재자니까,zui zuzi,20211026T10:43:17Z,Youtube,1
546,3Xri92D1grs,서울대병원,사망보다운명이라고방송국들해라,배용관,20211026T08:56:41Z,Youtube,0
547,3Xri92D1grs,서울대병원,노태우 대통령 잘한 것 만 보면 러시아에서 군사 과학 무기를 들여올 수 있게 해존 대통령입니다.지금 미사일 / 레이더 시스템 / 탱크 / 자주포가 명품이 된 이유가 노태우 대통력 덕분입니다.,young21style,20211026T08:09:22Z,Youtube,1
548,MZtSs8O5FpQ,서울대병원,"* 타인을 비방하거나 욕설, 비속어, 차별적 내용, 신체적 비하 등의 불쾌감을 줄 수 있는 댓글은 무통보 삭제될 수 있습니다.* 단순 비난, 허위 사실 유포,  광고 등의 댓글은 무통보 삭제될 수 있습니다. * 의학적 질문에 답변을 드리지 않습니다.* 제공된 의학정보는 일반적인 사항으로 개개인의 특성을 반영하지 못합니다.",서울대병원tv,20211018T07:02:19Z,Youtube,1
549,MZtSs8O5FpQ,서울대병원,서로 위하는 마음 보기 좋아요! 두분다 화이팅ㅋ kcm 노래도 너무좋네용~,조힐링뮤직,20211030T06:34:16Z,Youtube,0
550,MZtSs8O5FpQ,서울대병원,와…멋진 사수님이시네요. 부사수님도 잘할수있으실거에요~ 화이팅입니다^^ 울창모님 노래로 많이 힘되셨을거같아요💕,송민경,20211022T05:54:39Z,Youtube,0
551,MZtSs8O5FpQ,서울대병원,채윤희선생님 너무  감사합니다  분만장에서 아기 간호사님의 탄생을 보여주시었네요 나윤이 아빠가,김광수,20211021T19:35:12Z,Youtube,2
552,MZtSs8O5FpQ,서울대병원,서로를 생각하는 모습이 너무 보기 좋아요 서로에게 힘이 되는 좋은 동료가 되었으면 좋겠어요!! 응원합니다~,김구슬,20211021T14:34:30Z,Youtube,0
553,MZtSs8O5FpQ,서울대병원,늘 아름다운 노래로 위로해주는 KCM~♡,정하은,20211020T00:04:06Z,Youtube,3
554,MZtSs8O5FpQ,서울대병원,마음씨도 예쁜 간호사분들이네~~ 항상  고마운 마음입니다^^그나저나 나도 저앞에서 같이 노래듣고싶다,jy destress,20211018T14:51:08Z,Youtube,2
555,MZtSs8O5FpQ,서울대병원,두 분의 동료애 멋져요!! 힘든 일이 있어도 기쁜 일이 있어도 함께 하는 두 분이시길 ~ 응원합니다 ,행복하구나!!! ㅋㅋ,20211018T07:38:37Z,Youtube,4
556,9SLNIcQA9Vc,서울대병원,"* 타인을 비방하거나 욕설, 비속어, 차별적 내용, 신체적 비하 등의 불쾌감을 줄 수 있는 댓글은 무통보 삭제될 수 있습니다.* 단순 비난, 허위 사실 유포,  광고 등의 댓글은 무통보 삭제될 수 있습니다. * 의학적 질문에 답변을 드리지 않습니다.* 제공된 의학정보는 일반적인 사항으로 개개인의 특성을 반영하지 못합니다.",서울대병원tv,20211018T07:02:11Z,Youtube,3
557,9SLNIcQA9Vc,서울대병원,좋은일만 가득하세요 ~^^👍🎶🎵🎼🎵🎶,만덕,20211101T07:02:18Z,Youtube,1
558,9SLNIcQA9Vc,서울대병원,병원과도 어울리는kcm목소리잘 봤어요💯💯💯🎀🎀🎀💞,Lk,20211028T03:50:27Z,Youtube,1
559,9SLNIcQA9Vc,서울대병원,와…. 찐감동이셨을듯.. 의사쌤들 늘수고 많으십니다~ 울창모님 짱멋짐😍,송민경,20211022T05:44:28Z,Youtube,2
560,9SLNIcQA9Vc,서울대병원,KCM님 최고ㅠㅠ💕💕,민민,20211021T05:06:19Z,Youtube,2
561,9SLNIcQA9Vc,서울대병원,소아과 선생님 아이를 사랑하는 모습이 너무 멋있어 보여요. 감명깊게 잘 보았습니다.,신백섭,20211020T07:39:18Z,Youtube,3
562,9SLNIcQA9Vc,서울대병원,참 보기 좋네요.  모두 응원합니다,Versace B.M,20211019T16:10:32Z,Youtube,3
563,9SLNIcQA9Vc,서울대병원,우윳빛깔 백창현 !,JiSeong Kim,20211019T12:29:56Z,Youtube,1
564,9SLNIcQA9Vc,서울대병원,찾아가는 서비스처럼 좋은 코너네요~~ 예술같은 노래 듣고 힐링되셨으면 좋겠어요^^ ++창모형 노래는 뭐 천상계인거 다 아는거고 근데 진행은 왜케 잘해👍,jy destress,20211018T14:37:18Z,Youtube,4
565,9SLNIcQA9Vc,서울대병원,환자들을 먼저 생각해 주시는 선생님들을 보니 감동입니다. 응원합니다 ,행복하구나!!! ㅋㅋ,20211018T07:29:55Z,Youtube,6
566,TXhDsRpgRSY,서울대병원,"* 타인을 비방하거나 욕설, 비속어, 차별적 내용, 신체적 비하 등의 불쾌감을 줄 수 있는 댓글은 무통보 삭제될 수 있습니다.* 단순 비난, 허위 사실 유포,  광고 등의 댓글은 무통보 삭제될 수 있습니다. * 의학적 질문에 답변을 드리지 않습니다.* 제공된 의학정보는 일반적인 사항으로 개개인의 특성을 반영하지 못합니다.",서울대병원tv,20211018T04:14:26Z,Youtube,0
567,TXhDsRpgRSY,서울대병원,예전에는 서울대병원 하면 타 병원의  모범이 되었습니다 ~?^^,만덕,20211101T07:07:12Z,Youtube,0
568,TXhDsRpgRSY,서울대병원,썸네일에 나와있는 &#39;인턴n년차&#39;는 도대체 무엇입니까...? 서울대병원에서 무슨 일이 벌어지고 있는거죠? ㅋㅋㅋ,sucre gabe,20211018T11:58:00Z,Youtube,0
569,TXhDsRpgRSY,서울대병원,다들 너무 잘생겼네요. 슬의생에서 나온줄 알았습니다,정용욱,20211018T02:30:26Z,Youtube,4
570,jpPDlo9JkBs,서울대병원,훌륭하십니다. 의원님!!!대선후보 얘기만 넘쳐나는 국정감사 영상에서 유령 연구원들의 이야기와 강원대 한국어 강사 이야기로 감동 먹었습니다. !!!!,양주연,20211021T14:24:00Z,Youtube,0
571,jpPDlo9JkBs,서울대병원,늘 응원하고 함께 하겠습니다.,하성천,20211015T16:17:51Z,Youtube,0
572,M3OBh8EVnNg,서울대병원,임 영웅님 항상 어떤 일이든 참여해주시는것 항상감사하네요 복 많이받으세요,최미애,20211026T04:48:17Z,Youtube,0
573,M3OBh8EVnNg,서울대병원,영웅님심성고와복받읍니다하늘은봅니다가족모두에게건행사랑합니다,박윤경,20211024T08:44:05Z,Youtube,0
574,M3OBh8EVnNg,서울대병원,영웅님  착하네요 선배님을 도울수있어 행복하시겠네요 항상 건강하세요 ♡♡,조선애,20211019T11:53:34Z,Youtube,1
575,M3OBh8EVnNg,서울대병원,사실인지 아닌지 확인할 사안이네요,조성희,20211017T11:48:40Z,Youtube,1
576,M3OBh8EVnNg,서울대병원,선배님들사실이라면좀실망이네요,허정희,20211015T03:03:54Z,Youtube,1
577,M3OBh8EVnNg,서울대병원,응원합니다,박영미,20211014T20:54:08Z,Youtube,1
578,M3OBh8EVnNg,서울대병원,임영웅님  인정많고  병원비를내주는   착한가수최고의가수에요   축하해요  ♥♥♥♥♥,윤종분,20211014T11:53:13Z,Youtube,1
579,M3OBh8EVnNg,서울대병원,영웅님 사랑은도망가 대박입니다 너무 좋아요 인성 좋은영웅님 화이팅입니다 ~^^♡,백가랑,20211014T11:31:25Z,Youtube,1
580,M3OBh8EVnNg,서울대병원,영웅님인성몸말리는심성이네요건행.,김수명,20211014T07:38:44Z,Youtube,1
581,M3OBh8EVnNg,서울대병원,뭐야 헤은이는  나빠어요,박숙희,20211014T06:56:08Z,Youtube,1
582,M3OBh8EVnNg,서울대병원,영웅님 많이 힘들겠어요 관리 잘하세요 ♥건행,이인자,20211014T03:00:10Z,Youtube,2
583,M3OBh8EVnNg,서울대병원,병원비도  없써서  남의도움을   받는처지에    그냥동네병원에가지    왜  서울대병원까지   꼭  가야하나요     큰병이라도  걸려쓰면  몰라도,조순자,20211014T00:33:11Z,Youtube,5
584,M3OBh8EVnNg,서울대병원,사랑하는영웅님너무사랑해요영웅님사랑아늘도망가너무조아요영웅님건강해야되요,장진희,20211014T00:19:54Z,Youtube,4
585,M3OBh8EVnNg,서울대병원,영웅님의선하고착한인성은누구도따라갈수없어요,오복실,20211013T22:41:29Z,Youtube,4
586,M3OBh8EVnNg,서울대병원,웅님늘착한모습이.고맙습니다 늘행복하시고 좋운노래 많이많이 들려주세요,한미자,20211013T14:08:03Z,Youtube,4
587,4v6fOPmWPl8,서울대병원,"현장감 있는 설명 감사합니다. 정말 궁금했던 이야기인데, 꼭 읽어보고싶네요!",YoonDong Hwang,20211012T08:54:57Z,Youtube,1
588,tqewZi5r25I,서울대병원,동원군 어린나이에도 불구하고 향상힘든 사람들에게 삶을배푸는 행동.너무나도 보기좋아요. 향상응원해요 몸이건강해야. 하고자하는일 잘할수 있어요 건강잘챙기고 할짝웃는 모습계속. 봡었면 좋게었요 둥원군사랑해요. 화이팅,영옥 조,20211012T23:24:04Z,Youtube,0
589,tqewZi5r25I,서울대병원,정동원  대단하다~~~영원한 팬입니다.^^,권소연,20211012T22:23:20Z,Youtube,0
590,tqewZi5r25I,서울대병원,우리  동원님   정말  어린나이 지만   휼륭하고  아침에  너무기분좋고  감동입니다   우리동원님  너무너무   좋은일  많히  해주어서   감사합니다  오늘하루도  행복한  하루하루  되세요~^♡^,이경희,20211012T22:07:30Z,Youtube,0
591,tqewZi5r25I,서울대병원,정동원  우리들 의  마음속에  최고 . 최고.최고 입니다.역시 동원이는 큰그릇이군요.,혜윤 안,20211012T10:36:22Z,Youtube,2
592,tqewZi5r25I,서울대병원,우리어른들이정동원본좀봅시다.이어린애가이렇게큰마음을머코행동했다니너무감사하고고맙습니다.이렇게착한일을하니동원이는보석같은친구죠동원군감사해요가는길마다등불이항상밝게비추어주실거예요저하늘에서요.힘차게걸어세요,장점희,20211012T08:52:32Z,Youtube,2
593,tqewZi5r25I,서울대병원,울삐약이  착한마음   의사분들 노고알고  고운마음  정말  감사해요   코로나로인해 고생하시는 의사분들위해  예쁜마음 천사같은 마음 기부 감사해요 울삐약이 최고입니다 늘건강하고 꽃길만걸어세요 응원합니다 기도합니다 👍👍💕💕💕👏👏🙏,정순임,20211012T08:52:07Z,Youtube,5
594,tqewZi5r25I,서울대병원,어린사람이 마음이 정말예쁘네  이런연예인들이  많이늘어나 사회에귀감이되면좋겠네요,승희 송,20211012T08:36:27Z,Youtube,4
595,Weq79-oWIjQ,서울대병원,나날이 발전하는 근우의건강화이팅~~^^♡,윤근아,20211011T23:45:35Z,Youtube,0
596,Weq79-oWIjQ,서울대병원,쌤 너무 도움되는 영상이에요!&gt;&lt;,Dana,20211011T23:20:48Z,Youtube,0
597,Weq79-oWIjQ,서울대병원,쌤ㅋㅋㅋ 표정👍👍,Dana,20211011T23:20:06Z,Youtube,0
598,ZNKkuT1xvEI,서울대병원,개선형저상버스인가요.,예린,20211011T10:11:02Z,Youtube,0
599,VyiudswlbxE,서울대병원,언제나 멋지고 앞날이 기대되는 정도운 작가!   이번에도 의미 있는 전시하는군요.,Joy,20211011T01:53:02Z,Youtube,0
600,s-E7-pjo13g,서울대병원,"* 타인을 비방하거나 욕설, 비속어, 차별적 내용, 신체적 비하 등의 불쾌감을 줄 수 있는 댓글은 무통보 삭제될 수 있습니다.* 단순 비난, 허위 사실 유포,  광고 등의 댓글은 무통보 삭제될 수 있습니다. * 의학적 질문에 답변을 드리지 않습니다.* 제공된 의학정보는 일반적인 사항으로 개개인의 특성을 반영하지 못합니다.",서울대병원tv,20211010T01:19:23Z,Youtube,17
601,s-E7-pjo13g,서울대병원,ㅋㅋㅋ와우 수간호사샘 인상 빡세네요 ..먼가 잘태울관상이랄까,호두땅콩,20211110T18:05:51Z,Youtube,0
602,s-E7-pjo13g,서울대병원,대한민국병원에있는모든아가들아하루빨리낳아서집에가자~힘내자아가야♡,항상그대로그렇게,20211106T11:42:59Z,Youtube,0
603,s-E7-pjo13g,서울대병원,너무멋져요 간호팀….,쥬원,20211104T11:52:26Z,Youtube,1
604,s-E7-pjo13g,서울대병원,의사선생님들 간호사선생님들이 일하시는 모습을 짧게나마 영상으로 볼 수 있어서 너무 좋았습니다. 소아 중환자실은 다른 곳보다 더 신경쓸것도 많고 조심해야할 부분도 많은 공간인 것 같은데 그런 곳에서 아이들을 위해서 열심히 일해주시는 의료진분들을 보니깐 정말 존경스럽고 저도 더 열심히 공부를 해야한다는 생각이 드네요.ㅎㅎ,다영 이,20211031T06:23:45Z,Youtube,2
605,s-E7-pjo13g,서울대병원,"저희 둘째가 이른둥이로 나와 두달 가량을 소아 중환자실에 있었는데 10개월인 지금 너무 건강하고 튼튼하고 서서 걷기얀습할정도로 발달도 빨라요, 선생님들께서 이시국에도 매일 전화주셔서 안심할 수 있도록 가족같이 대화해주시고 고생하셨을텐데 저희 아이 무사히 잘 퇴원 할 수 있게 해주심에 감사드려요. 선생님들 안계셨으면 어땠을지 아직도 아찔해요. 정말 감사합니다",콩콩,20211021T17:24:13Z,Youtube,1
606,s-E7-pjo13g,서울대병원,서울대 외랟때문에3달에2번가는데 얘들은 안아팠음좋겠어요,cats,20211021T16:27:31Z,Youtube,1
607,s-E7-pjo13g,서울대병원,진짜 너무 존경스럽습니다. 감사합니다,호랑나비,20211019T15:31:38Z,Youtube,2
608,s-E7-pjo13g,서울대병원,선생님들 정말 대단하셔요~ 모두 존경스럽습니다,kks,20211019T14:23:43Z,Youtube,2
609,s-E7-pjo13g,서울대병원,선생님들의 수고 다시 봐도 존경스럽습니다. 중환자실만 다섯번 거쳐간 우리 락이를 잘 보살펴 주셔서 감사합니다.^^,락이채널,20211019T10:34:45Z,Youtube,8
610,s-E7-pjo13g,서울대병원,"저분이 그 유명한 전국에 40명있는 소아외과 쌤인가요,,,? 와우",엑소는 6명이야 외퀴들아 경수야 너만 볼게,20211015T21:57:10Z,Youtube,4
611,s-E7-pjo13g,서울대병원,서울대병원 중환자실에 입원했었습니다. 치료약의 환각증상으로 의료진들을 더욱 힘들게 했음에도 불구하고 건강 회복 할 수 있도록 지켜주시고 도와주셔서 정말 감사합니다. 더 건강히 감사하며 살겠습니다. 저도 누군가의 도움이 되고자 노력하는 마음으로 살겠습니다. 감사합니다. 진심으로 존경합니다.,*스누피,20211013T11:51:32Z,Youtube,12
612,s-E7-pjo13g,서울대병원,아픈아이들이 없길ㅜ,나야나,20211013T11:36:46Z,Youtube,8
613,s-E7-pjo13g,서울대병원,서울대병원 신경과에 어떤 교수님 의사로써 자격이 안되신분이 계십니다.  이름은 밝히지 않겠지만 매우 권위적이고 불친절하며 보수적이며 무조건 내말이 맞다라는 편견을 가지고 계시면 고집이 쌔십니다.  타병원에서 결과기록지와 CD 가져온것조차 읽어보지 않으시고 대충 진료보시고 단순 스트레스다라고 오진단까지 했습니다. 그래서 다른 대학병원에서 정확한 진단을 받고 치료중입니다. 카페에 교수님 진료후기가 몇개 있길래 찾아보니 저와 같이 불친절 했다는 후기가 좀 있더라구요.  이런분이 의사라는게 믿겨지지 않습니다.,옵치양학러,20211012T09:45:11Z,Youtube,3
614,s-E7-pjo13g,서울대병원,불친절을 느끼셨다면 저기병원 고객소리함에...,-쿙쿙•_•,20211030T00:40:25Z,Youtube,0
615,s-E7-pjo13g,서울대병원,"<a href=""https://www.youtube.com/watch?v=s-E7-pjo13g&amp;t=2m40s"">2:40</a> 에 나오는 환아는 저도 모야모야환자로서 안타깝네요 아마 뇌경색이나출혈같은데",ko ff,20211012T02:32:16Z,Youtube,5
616,s-E7-pjo13g,서울대병원,저렇게 아팠다가 치료받고 생글생글 웃는아기들 보면 기분을 말로 다 할 수 없을거같네요,남Mjs45817,20211011T17:04:45Z,Youtube,10
617,s-E7-pjo13g,서울대병원,감사할 뿐입니다,김은수,20211011T09:45:34Z,Youtube,6
618,s-E7-pjo13g,서울대병원,선생님들 너무대단하세요  ㅜ 존경합니다,강성주,20211010T23:26:04Z,Youtube,8
619,s-E7-pjo13g,서울대병원,간호사님들 진심으로  감사합니다,김성훈,20211010T14:21:10Z,Youtube,45
620,s-E7-pjo13g,서울대병원,서울대 소아 중환자실에 취직하는 게 꿈인데 더 열심히 공부해야겠어요ㅠㅠ,점점,20211010T12:42:12Z,Youtube,17
621,s-E7-pjo13g,서울대병원,의사선생님들 간호사님들 수고가 많으시네요~감사하고 존경합니다~^^환아와 가족들 의료진여러분들~건강하시고 행복하시길 기도드립니다~~,전경미,20211010T10:13:30Z,Youtube,8
622,s-E7-pjo13g,서울대병원,아이들 빨리 쾌유해서 가족품으로 돌아갔으면 좋겠어요ㅜ,이수정,20211010T07:56:50Z,Youtube,18
623,s-E7-pjo13g,서울대병원,저희 아기도 심질환으로 어린이 병원에 입원한 경험이 있어서 그런지 영상을 보는내내 공감도 되고 마음의 호수에 감동의 물결이 일렁이네요👍👍입원한 모든 환아들 부디 빠른 쾌유를 바라고 어린이 병원 관계자분들 정말 수고 많으십니다!,혀짧은뽀도도,20211010T04:18:29Z,Youtube,16
624,s-E7-pjo13g,서울대병원,영상 감사합니다!,Alex Grey,20211010T01:59:13Z,Youtube,9
625,s-E7-pjo13g,서울대병원,소아중환자실 선생님들 정말 존경스럽습니다. 전쟁터같은 일상속에서도 피어나는 아이들에대한 사랑이 뚝뚝 묻어납니다.,Cathy,20211010T01:14:22Z,Youtube,42
