id,url,keyword,content,author,postdate,source,num_likes
508,_1WJEhC-6Mc,생기한의원,"한포진 증상을 겪고 계시는군요 ㅠㅠ 한포진의 초기 초기에는 투명하고 작은 물집들이 생기고, 이후 오돌토돌한 작은 구진들이 생기면서 열감, 소양감, 따가움 등이 동반되실 것으로 예상됩니다. 이런 증상들로 인해 해당 부위를 긁게 되면 마찰열이 생기면서 검거나 붉은색으로 변할 수 있습니다. ㅠㅠ 증상이 계속 유지되고 있으시다면 꼭 진료를 받아보시는 것을 권해드립니다. 한포진을 포함한 피부질환은 조기치료하실 수록 회복이 빠릅니다. 생기한의원의 한포진 치료에 대해 더 궁금한 점은 아래로 문의주세요. 안내 해드리겠습니다 ^^",생기TV,20210722T03:06:36Z,Youtube,0
509,_1WJEhC-6Mc,생기한의원,오늘 아침에 보니까 손가락에 작게 뭐가 나서 찾아보니까 한포진 같은데 가렵진 않거든요 처음 생겨서 그런지 모르겠지만 그냥 나두면 안되겠죠?..뭐 어떻게 관리를 해야할지 잘 모르겠네여ㅠㅠ,이윤정,20210526T03:01:50Z,Youtube,1
510,_1WJEhC-6Mc,생기한의원,"주신 내용만으론 정확한 진단 도와드리기 어려워요. 생기한의원에서는 증상을 확인하고, 상태에 따라 개인별 1:1 맞춤치료를 진행하고 있습니다. 생기한의원의 한포진 치료에 대해 더 궁금한 점은 편한 방법으로 진료 예약 또는 문의주세요! 영상 시청해주셔서 감사합니다~!* 진료예약 신청 <a href=""http://asq.kr/ng5yigSy"">http://asq.kr/ng5yigSy</a>* 카카오톡 상담신청 <a href=""https://pf.kakao.com/_KHxlxgd"">https://pf.kakao.com/_KHxlxgd</a>* 전화상담 1577-6375",생기TV,20210526T04:44:16Z,Youtube,0
511,_1WJEhC-6Mc,생기한의원,"저도손을많이쓰는편인데,관리를잘해야겠네요~~면연력관리도소홀해질수없겠네요",H Min P,20210111T01:43:05Z,Youtube,0
512,_1WJEhC-6Mc,생기한의원,"네 평소관리 중요해요^^ 면역력 관리두요~! 시청해주셔서 감사드리며, 다음 영상에서도 뵙겠습니다. :)",생기TV,20210112T10:49:05Z,Youtube,0
513,_1WJEhC-6Mc,생기한의원,역시 잠이 보약입니다!! 피부질환이 생기지 않게 미리 예방하는것도 중요하네요^^ 좋은정보 감사합니다~,ok ok,20210109T04:41:43Z,Youtube,1
514,_1WJEhC-6Mc,생기한의원,네 맞아요^^ 잘 자고 미리미리 관리 잘하시는게 중요해요~ 도움이 되셨다니 기쁩니다^^ 다음 영상도 기대해주세요~,생기TV,20210111T01:46:41Z,Youtube,0
515,_1WJEhC-6Mc,생기한의원,손.발에 생겨서 일상생활에 불편함도 있고  너무 아플듯해요 꼭 원인을 찾고 진료를 받는것이 좋을것같아요!!,SB L,20210109T01:14:07Z,Youtube,0
516,_1WJEhC-6Mc,생기한의원,"네 맞아요^^ 원인을 잡아줄수록, 초기에 치료할수록 치료 호전도가 좋습니다. 시청해주셔서 감사드리며, 다음 영상도 기대해주세요 :)",생기TV,20210112T10:48:08Z,Youtube,0
517,_1WJEhC-6Mc,생기한의원,"한포진1년정도방치한 1인.,..얼른치료받아야겠네요!감사합니다!!",송은선,20210108T14:46:42Z,Youtube,0
518,_1WJEhC-6Mc,생기한의원,"방치할수록 치료가 더 어려워지고 치료기간이  길어질 수 있으니 얼른 치료받으시길 권해드려요~! 저희 생기한의원에서는 환자분의 증상을 확인하고, 상태에 따라 개인별 1:1 맞춤치료를 진행하고 있어요. 궁금한 점은 편한 방법으로 진료 예약 또는 문의해주세요! * 카카오톡 상담신청 <a href=""https://pf.kakao.com/_KHxlxgd"">https://pf.kakao.com/_KHxlxgd</a>* 전화상담 1577-6375",생기TV,20210112T10:47:03Z,Youtube,0
519,_1WJEhC-6Mc,생기한의원,항상 좋은 영상 올려주셔서 감사합니다. 잘 보고 갑니다ㅎㅎ,Dore Dore,20210108T10:21:00Z,Youtube,1
520,_1WJEhC-6Mc,생기한의원,"좋은 정보 드릴 수 있어 참 다행입니다^^ 영상 시청 감사드리며, 다음 영상도 기대해주세요! :)",생기TV,20210108T10:32:22Z,Youtube,0
521,_1WJEhC-6Mc,생기한의원,잘 먹고 잘 쉬는 게 참 중요한데 어려운 것 같아요. 모두 오늘만큼은 푹 쉬시길 바랍니다^^,Gongsil Tae,20210108T10:19:55Z,Youtube,2
522,_1WJEhC-6Mc,생기한의원,"네 맞아요~! 잘 드시고 잘 쉬셔야 건강도 건강한 피부도 유지할 수 있어요~ 즐거운 주말 보내시고, 다음 영상도 기대해주세요! :)",생기TV,20210108T10:35:55Z,Youtube,0
523,_1WJEhC-6Mc,생기한의원,친구가 한포진 때문에 고민하던데 알려줘야겠네요!!  감사합니다!,Mi mo Han,20210108T10:18:45Z,Youtube,1
524,_1WJEhC-6Mc,생기한의원,와아~ 소문내기!! 정말 감사드립니다^^ 언제든 가까운 생기한의원으로 연락주세요!,생기TV,20210108T10:34:13Z,Youtube,0
525,_1WJEhC-6Mc,생기한의원,수포로 시작해서 껍질이 벗겨질 수 있다니... 피부질환은 초기 치료가 정말 중요한 거 같아요,Queen King,20210108T10:17:15Z,Youtube,2
526,_1WJEhC-6Mc,생기한의원,네 조기치료! 말씀대로 정말 중요해요! 다음 영상도 기대해주세요 :),생기TV,20210108T10:29:45Z,Youtube,0
527,_1WJEhC-6Mc,생기한의원,수족냉증이 있어도 습진에 걸릴 수 있나요? 궁금해요~~~ 알려주세요~~,황금잉어빵,20210108T10:15:25Z,Youtube,0
528,_1WJEhC-6Mc,생기한의원,"네 가능합니다. 어떤 질환이든 초기에 치료하는것이 중요하니 증상이 보인다면, 가까운 시일내에 진료 받아보시기를 권해드립니다. 생기한의원의 치료방법이 궁금하다면 아래 편한 방법으로 진료 예약 또는 문의해주세요! * 카카오톡 상담신청 <a href=""https://pf.kakao.com/_KHxlxgd"">https://pf.kakao.com/_KHxlxgd</a>* 전화상담 1577-6375",생기TV,20210202T03:36:43Z,Youtube,0
529,_1WJEhC-6Mc,생기한의원,좋은 정보 감사합니다😄👍,Sea Sky,20210108T10:12:42Z,Youtube,1
530,_1WJEhC-6Mc,생기한의원,"유익한 정보를 드릴 수 있어서 다행입니다. 영상 시청해주셔서 감사드리며, 다음 영상도 기대해주세요! :)",생기TV,20210108T10:35:05Z,Youtube,0
531,_1WJEhC-6Mc,생기한의원,피부도 몸속도 건강할때 지키는 게 중요한 것 같아요 ㅎㅎ,Bomil Yi,20210108T10:11:21Z,Youtube,1
532,_1WJEhC-6Mc,생기한의원,네 맞아요~! 건강할 때 미리미리 관리하기! 정말 중요해요~~ 다음 영상도 기대해주세요! :),생기TV,20210108T10:34:44Z,Youtube,0
533,_1WJEhC-6Mc,생기한의원,가끔 한번씩 수포가 여러개 올라왔다 사라졌다 하는데 치료 받아봐야 할까요??,Doo-ri Seo,20210108T10:09:46Z,Youtube,0
534,_1WJEhC-6Mc,생기한의원,"정확한 진단과 치료를 위해 가까운 생기한의원에서 진료 받아보시길 권해드려요^^ 더 궁금하신 사항은 아래로 문의주세요~!* 카카오톡 상담신청 <a href=""https://pf.kakao.com/_KHxlxgd"">https://pf.kakao.com/_KHxlxgd</a>* 전화상담 1577-6375",생기TV,20210108T11:17:47Z,Youtube,0
535,_1WJEhC-6Mc,생기한의원,한포진인지 주부습진인지 헷갈리는 것 같아요ㅜㅡㅜ,Hana2 Song,20210108T10:05:44Z,Youtube,1
536,_1WJEhC-6Mc,생기한의원,그래서 피부질환을 전문으로 치료하는 저희 생기한의원이 있잖아요~!^^: 다음 영상도 기대 부탁드려요^^,생기TV,20210108T10:30:59Z,Youtube,0
537,_1WJEhC-6Mc,생기한의원,평소에 잘 관리를 하는 것도 참 중요한 거 같아요^^,yunhee Kim,20210108T05:34:07Z,Youtube,1
538,_1WJEhC-6Mc,생기한의원,네 맞아요~! 평소 관리가 제일 중요해요~~ 다음 영상도 기대해주세요! :),생기TV,20210108T10:33:38Z,Youtube,0
539,_1WJEhC-6Mc,생기한의원,초기에 빨리 치료하면 시간과 비용 모두 절약할 수 있을 것 같아요! 불편함까지도요^^ 좋은정보 감사합니다,YoonJi Kim,20210108T05:01:26Z,Youtube,1
540,_1WJEhC-6Mc,생기한의원,"유익한 정보를 드릴 수 있어서 다행입니다. 영상 시청 감사드리며, 다음 영상도 기대해주세요! :)",생기TV,20210108T10:31:56Z,Youtube,0
541,_1WJEhC-6Mc,생기한의원,너무 친절히 설명해주시네요. 영상 잘봤습니다~~,쩡스쩡스,20210108T02:24:36Z,Youtube,1
542,_1WJEhC-6Mc,생기한의원,네^^ 송성문 원장님 실제로도 너무 맘 따뜻하시고 좋은 분이시랍니다. 다음 영상도 기대해주세요^^,생기TV,20210108T10:33:12Z,Youtube,0
543,_1WJEhC-6Mc,생기한의원,"손,발에 피부질환이 있으면 너무 불편할 것 같아요ㅠㅠ 증상이 생겼다면 꼭 초기에 치료해야겠어요!",쏭이_,20210108T02:22:33Z,Youtube,2
544,_1WJEhC-6Mc,생기한의원,네 조기치료! 말씀대로 정말 중요해요! 시청 감사드립니다. 다음 영상도 기대해주세요 :),생기TV,20210108T10:30:05Z,Youtube,0
545,_1WJEhC-6Mc,생기한의원,궁금한점있으면 전화드릴게요~~항상 좋은정보 주셔서 감사해용~~,미스터백,20210108T02:20:56Z,Youtube,2
546,_1WJEhC-6Mc,생기한의원,네 언제든 가까운 지점에 문의해주세요^^ 감사합니다~,생기TV,20210108T10:31:19Z,Youtube,0
547,_1WJEhC-6Mc,생기한의원,항상 피부질환에 대한 좋은정보! 감사합니다 ㅎㅎ,JD,20210108T02:08:36Z,Youtube,1
548,_1WJEhC-6Mc,생기한의원,"유익한 정보를 드릴 수 있어서 다행입니다. 영상 시청 감사드리며, 다음 영상도 기대해주세요! :)",생기TV,20210108T10:31:46Z,Youtube,0
549,_1WJEhC-6Mc,생기한의원,선생님 볼 수록 매력 넘치십니다 ㅎㅎㅎ,ᄒᄒᄒ,20210108T02:05:50Z,Youtube,1
550,_1WJEhC-6Mc,생기한의원,원장님의 인상과 미소 저희도 너무 좋아한답니다~^^  다음 영상도 기대해주세요 :),생기TV,20210108T10:29:14Z,Youtube,0
